season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,anchor,industry,business_description,company_website,started_in,number_of_presenters,male_presenters,female_presenters,transgender_presenters,couple_presenters,pitchers_average_age,pitchers_city,pitchers_state,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,deal_has_conditions,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_status,deal_count,investment_in_crores
1,Cocofit,15,46,20-Dec-21,4-Feb-22,7-Jan-22,It's Time To Change,Rannvijay Singh,Food And Beverage,Coconut based beverage franchise,https://www.cocofit.in/,2019.0,3,3.0,,,0.0,,Hyderabad,Telangana,100.0,,95.0,,,,,,,,5e-05,5.0,0.0,1,1.0,5e-05,5.0,,,0.0,3.0,,,,,1.6e-05,1.666,,,,,1.6e-05,1.666,,1.6e-05,1.666,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.0
1,BambooIndia,16,47,20-Dec-21,4-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,Manufacturing,Bamboo Products,https://www.bambooindia.com/,2016.0,2,1.0,1.0,,1.0,,Pune,Maharashtra,380.0,20.0,,,,,,,,,80.0,4.0,2000.0,1,1.0,50.0,3.5,30.0,,1429.0,2.0,,,,,,,,,,,25.0,1.75,15.0,,,,,,,,,,,,,25.0,1.75,15.0,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.5
1,FlyingFur,16,48,20-Dec-21,4-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,Animal/Pets,Dog pets Hygiene,https://flyingfur.in/,2016.0,3,2.0,1.0,,0.0,,Delhi,Delhi,,,,,,,,,,,75.0,7.0,1071.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,BeyondWater,16,49,20-Dec-21,4-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,Food And Beverage,Liquid Water Enhancer,https://drinkbeyond.co.in/,2020.0,2,1.0,1.0,,0.0,,Kolkata,West Bengal,,10.0,,,,,,,,,75.0,4.0,1875.0,1,1.0,75.0,15.0,,,500.0,2.0,,,,,37.5,7.5,,,,,,,,37.5,7.5,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.75
1,Let'sTry,16,50,20-Dec-21,4-Feb-22,10-Jan-22,Winning The Sharks Trust,Rannvijay Singh,Food And Beverage,Healthy Snacks,https://www.letstryfoods.com/,2017.0,4,1.0,3.0,,1.0,,Delhi,Delhi,,3.0,55.0,25.0,,,50.0,,,,45.0,2.0,2250.0,1,1.0,45.0,12.0,,,375.0,2.0,,,,,,,,,,,22.5,6.0,,22.5,6.0,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.45
1,FindYourKicksIndia,17,51,20-Dec-21,4-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,Beauty/Fashion,Sneaker Resale,https://findyourkicksindia.co/,2021.0,3,3.0,,,0.0,,Ludhiana,Punjab,,3.5,,,,,,,,,50.0,10.0,500.0,1,1.0,50.0,25.0,,,200.0,5.0,,,,,10.0,5.0,,,,,10.0,5.0,,10.0,5.0,,10.0,5.0,,,,,,,,10.0,5.0,,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.5
1,AasVidyalaya,17,52,20-Dec-21,4-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,Children/Education,EdTech App,https://www.aasvidyalaya.com/,2019.0,2,1.0,1.0,,1.0,,Mumbai,Maharashtra,150.0,,,,,,,,,,150.0,3.0,5000.0,1,1.0,150.0,15.0,,,1000.0,3.0,,,,,50.0,5.0,,,,,,,,,,,50.0,5.0,,,,,,,,50.0,5.0,,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,1.5
1,Outbox,17,53,20-Dec-21,4-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,Business Services,Premium Surprise-Planning,https://www.outboxsurprises.com/,2017.0,2,1.0,1.0,,0.0,,Kolkata,West Bengal,110.0,,,,,,,,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,RoadBounce,17,54,20-Dec-21,4-Feb-22,11-Jan-22,A Wave Of Startups,Rannvijay Singh,Technology/Software,Pothole Detection Software and Data,https://www.roadbounce.com/,2016.0,1,1.0,,,0.0,,Pune,Maharashtra,250.0,,,,,,,yes,,,80.0,10.0,800.0,1,1.0,80.0,20.0,,,400.0,1.0,,,,,,,,,,,,,,,,,80.0,20.0,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.8
1,Mommy'sKitchen,18,55,20-Dec-21,4-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,Food And Beverage,Thin Crust Pizza,https://mommys.kitchen/,2016.0,3,2.0,1.0,,0.0,,Mumbai,Maharashtra,92.0,4.5,,,,,,,,,90.0,3.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,IndiaHempandCo,18,56,20-Dec-21,4-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,Food And Beverage,Hemp Food Products,https://www.indiahempandco.com/,2019.0,1,,1.0,,0.0,,Bangalore,Karnataka,27.0,2.0,,,,,12.0,,,,50.0,4.0,1250.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,Otua,18,57,20-Dec-21,4-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,Vehicles/Electrical Vehicles,Electric Auto Vehicle Dandera,https://www.danderaelectric.com/,2018.0,2,2.0,,,0.0,,Gurgaon,Haryana,,,,,,,,,,,100.0,1.0,10000.0,1,1.0,1.0,1.0,99.0,12.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,99.0,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.01
1,Anthyesti,18,58,20-Dec-21,4-Feb-22,12-Jan-22,Investing In Profitable Businesses,Rannvijay Singh,Business Services,Funeral Service the last rites,https://anthyesti.com/,2015.0,1,,1.0,,0.0,,Bangalore,Karnataka,116.0,,50.0,6.0,,,,,,,50.0,2.5,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,Ethik,19,59,20-Dec-21,4-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,Manufacturing,Leather-free Shoes,https://www.ethik.in/,2012.0,2,2.0,,,0.0,,Bangalore,Karnataka,12.0,1.0,,,,,,,,,15.0,5.0,300.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,WeSTOCK,19,60,20-Dec-21,4-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,Animal/Pets,Brainwired Livestock health monitoring AI pets ear tag,https://www.brainwired.in/,2018.0,2,2.0,,,0.0,,Ernakulam,Kerala,54.0,,,,,,,,,,50.0,5.0,1000.0,1,1.0,60.0,10.0,,,600.0,4.0,,,,,15.0,2.5,,,,,,,,15.0,2.5,,15.0,2.5,,,,,,,,15.0,2.5,,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.6
1,KetoIndia,19,61,20-Dec-21,4-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,Food And Beverage,Customised Keto Diets for various Medical/Health issues,https://www.ketoindia.fit/,2019.0,1,1.0,,,0.0,,Delhi,Delhi,180.0,15.0,,,,,,,,,150.0,1.25,12000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,Magiclock,19,62,20-Dec-21,4-Feb-22,13-Jan-22,Forming An Idea And Bagging A Deal,Rannvijay Singh,Hardware,LPG Cylinder lock,http://www.magiclockdc.com/,2019.0,3,3.0,,,0.0,,Mumbai,Maharashtra,,0.04,,,,,,yes,,,120.0,8.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,TheStatePlate,20,63,20-Dec-21,4-Feb-22,14-Jan-22,A Variety Of Ideas,Rannvijay Singh,Food And Beverage,Delicacies,https://thestateplate.com/,2020.0,2,1.0,1.0,,0.0,,"Bangalore,Kolkata","Karnataka,West Bengal",,40.0,34.0,,,yes,400.0,,,,65.0,2.0,3250.0,1,1.0,40.0,3.0,25.0,,1333.0,1.0,,,,,,,,,,,,,,,,,40.0,3.0,25.0,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,0.4
1,Bakarmax,20,64,20-Dec-21,4-Feb-22,14-Jan-22,A Variety Of Ideas,Rannvijay Singh,Technology/Software,Comics & Animation,https://bakarmax.com/,2020.0,2,2.0,,,0.0,,Delhi,Delhi,35.0,5.0,,,,,,,,,35.0,5.0,700.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,No Deal,0,
1,INACAN,20,65,20-Dec-21,4-Feb-22,14-Jan-22,A Variety Of Ideas,Rannvijay Singh,Food And Beverage,Can Cocktails,https://inacan.in/,2020.0,3,3.0,,,0.0,,Pune,Maharashtra,,23.0,,,,,,,,,50.0,2.0,2500.0,1,1.0,100.0,10.0,,,1000.0,5.0,,,,,20.0,2.0,,,,,20.0,2.0,,20.0,2.0,,20.0,2.0,,,,,,,,20.0,2.0,,Ashneer Grover,Ashneer Grover,1.0,,1.0,1.0,1.0,,,1.0,Deal,1,1.0
1,Get-A-Whey,21,66,20-Dec-21,4-Feb-22,17-Jan-22,Game-changing Ideas,Rannvijay Singh,Food And Beverage,Sugar-Free Icecream,https://getawhey.in/,2018.0,2,1.0,1.0,,0.0,,Mumbai,Maharashtra,360.0,0.25,69.0,20.0,,,12.0,,,,100.0,8.0,1250.0,1,1.0,100.0,15.0,,,667.0,3.0,,,,,,,,33.33,5.0,,,,,33.33,5.0,,,,,,,,,,,33.33,5.0,,Ashneer Grover,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,1.0
1,Sid07Designs,21,67,20-Dec-21,4-Feb-22,17-Jan-22,Game-changing Ideas,Rannvijay Singh,Hardware,Inventions,https://sid07designs.com/,2018.0,1,1.0,,,0.0,,Jammu,Jammu & Kashmir,,1.0,,,,,,yes,,,47.0,10.0,470.0,1,1.0,25.0,75.0,22.0,,33.0,1.0,,,,,,,,,,,,,,,,,25.0,75.0,22.0,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,0.25
1,TheQuirkyNaari,21,68,20-Dec-21,4-Feb-22,17-Jan-22,Game-changing Ideas,Rannvijay Singh,Beauty/Fashion,Customised Apparels,https://thequirkynaari.com/,2018.0,1,,1.0,,0.0,,Mathura,Uttar Pradesh,,3.0,,,,,,,,,35.0,5.0,700.0,1,1.0,35.0,24.0,,,146.0,2.0,,,,,,,,17.5,12.0,,17.5,12.0,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,0.35
1,HairOriginals,22,69,20-Dec-21,4-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Rannvijay Singh,Beauty/Fashion,Natural Hair Extensions,https://www.hairoriginals.in/,2019.0,3,3.0,,,0.0,,Gurgaon,Haryana,,55.0,62.0,,,,,,,,60.0,2.0,3000.0,1,1.0,60.0,4.0,,,1500.0,3.0,,,,,,,,,,,20.0,1.33,,,,,20.0,1.33,,,,,,,,20.0,1.33,,Ashneer Grover,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,0.6
1,Poo-de-Cologne,22,70,20-Dec-21,4-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Rannvijay Singh,Beauty/Fashion,Toilet Spray with Essential Oils,https://www.poodecologne.com/,2021.0,1,,1.0,,0.0,,Mumbai,Maharashtra,,0.75,150.0,,,,,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,Moonshine,22,71,20-Dec-21,4-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Rannvijay Singh,Food And Beverage,Meads,https://www.moonshinemeadery.com/,2018.0,2,2.0,,,0.0,,Mumbai,Maharashtra,372.0,,70.0,,,,,,,,80.0,0.5,16000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,Falhari,22,72,20-Dec-21,4-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Rannvijay Singh,Food And Beverage,Fresh Fruits salads,https://falhari.com/,2015.0,3,3.0,,,0.0,,Gurgaon,Haryana,,1.0,25.0,,,,,,,,50.0,2.0,2500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,NamhyaFoods,23,73,20-Dec-21,4-Feb-22,19-Jan-22,Investing In Innovation,Rannvijay Singh,Food And Beverage,Ayurvedic Enriched Food,https://namhyafoods.com/,2019.0,1,,1.0,,0.0,,Jammu,Jammu & Kashmir,,16.0,,34.0,,,70.0,,,,100.0,5.0,2000.0,1,1.0,50.0,10.0,50.0,,500.0,1.0,,,,,,,,,,,,,,50.0,10.0,50.0,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,Deal,1,0.5
1,UrbanMonkey,23,74,20-Dec-21,4-Feb-22,19-Jan-22,Investing In Innovation,Rannvijay Singh,Beauty/Fashion,Streetwear,https://www.urbanmonkey.com/,2014.0,1,1.0,,,0.0,,Mumbai,Maharashtra,2500.0,200.0,,25.0,,,,,,,100.0,1.0,10000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,GuardianGears,23,75,20-Dec-21,4-Feb-22,19-Jan-22,Investing In Innovation,Rannvijay Singh,Manufacturing,Motorcycle Luggage bags,https://guardiangears.in/,2018.0,2,1.0,1.0,,1.0,,Hyderabad,Telangana,250.0,21.0,50.0,15.0,,,,,,,30.0,5.0,600.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,ModernMyth,23,76,20-Dec-21,4-Feb-22,19-Jan-22,Investing In Innovation,Rannvijay Singh,Beauty/Fashion,Bags Slings Clutches Handbags Totes Laptop Bags Travel Essentials Pouches Trunks & Gifting,https://www.modernmyth.in/,2019.0,2,1.0,1.0,,0.0,,Delhi,Delhi,,14.0,,,,,140.0,,,,75.0,5.0,1500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1.0,1.0,1.0,1.0,,,1.0,No Deal,0,
1,TheSassBar,24,77,20-Dec-21,4-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Rannvijay Singh,Beauty/Fashion,Gifts Soaps,https://www.thesassbar.com/,2019.0,1,,1.0,,0.0,,Mumbai,Maharashtra,,7.0,65.0,55.0,,,,,,,40.0,8.0,500.0,1,1.0,50.0,35.0,,,143.0,2.0,,,,,,,,,,,25.0,17.5,,,,,,,,,,,,,,25.0,17.5,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.5
1,KGAgrotech,24,78,20-Dec-21,4-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Rannvijay Singh,Agriculture,Agricultural Innovations,https://www.instagram.com/jugaadu_kamlesh/,2022.0,2,2.0,,,0.0,,Malegaon,Maharashtra,0.0,,,,,,,,,,30.0,10.0,300.0,1,1.0,10.0,40.0,20.0,,25.0,1.0,,,,,,,,,,,,,,,,,10.0,40.0,20.0,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.1
1,NuskhaKitchen,24,79,20-Dec-21,4-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Rannvijay Singh,Food And Beverage,Homemade after delivery Foods,https://nuskhakitchen.com/,2019.0,2,1.0,1.0,,0.0,,Jaipur,Rajasthan,,1.45,,,,,,,,,20.0,10.0,200.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,PawsIndia,25,80,20-Dec-21,4-Feb-22,21-Jan-22,An Ocean Of Opportunities,Rannvijay Singh,Animal/Pets,Dog Products,https://pawsindia.com/,2016.0,1,,1.0,,0.0,,Mumbai,Maharashtra,300.0,20.0,,16.0,,,350.0,,,,50.0,4.0,1250.0,1,1.0,50.0,15.0,,,333.0,1.0,yes,,,,,,,,,,50.0,15.0,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.5
1,SunfoxTechnologies,25,81,20-Dec-21,4-Feb-22,21-Jan-22,An Ocean Of Opportunities,Rannvijay Singh,Medical/Health,Portable ECG Device,https://www.sunfox.in/,2016.0,4,4.0,,,0.0,,Dehradun,Uttarakhand,120.0,5.0,,,,,,,,,100.0,2.0,5000.0,1,1.0,100.0,6.0,,,1667.0,5.0,,,,,20.0,1.2,,20.0,1.2,,20.0,1.2,,,,,20.0,1.2,,,,,,,,20.0,1.2,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,1.0
1,Alpino,25,82,20-Dec-21,4-Feb-22,21-Jan-22,An Ocean Of Opportunities,Rannvijay Singh,Food And Beverage,Roasted Peanut butter Products,https://alpino.store/,2016.0,4,4.0,,,0.0,,Surat,Gujarat,,,38.0,,,yes,,,,,150.0,2.0,7500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,IsakFragrances,26,83,20-Dec-21,4-Feb-22,24-Jan-22,Revolutionary Ideas,Rannvijay Singh,Beauty/Fashion,Perfumes Fragrances,https://isakfragrances.com/,2016.0,1,,1.0,,0.0,,Lucknow,Uttar Pradesh,,3.5,,,,,,,,,50.0,8.0,625.0,1,1.0,50.0,50.0,,,100.0,1.0,yes,,,,,,,,,,,,,,,,50.0,50.0,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.5
1,JulaaAutomation,26,84,20-Dec-21,4-Feb-22,24-Jan-22,Revolutionary Ideas,Rannvijay Singh,Manufacturing,Automatic Cradle,https://www.automaticjulaa.com/,2022.0,3,3.0,,,0.0,,Ahmedabad,Gujarat,0.0,,,,,,,yes,,,50.0,10.0,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,RarePlanet,26,85,20-Dec-21,4-Feb-22,24-Jan-22,Revolutionary Ideas,Rannvijay Singh,Manufacturing,Handicrafts,https://rareplanet.in/,2015.0,2,2.0,,,0.0,,Kolkata,West Bengal,,12.0,,10.0,,,6000.0,,,,65.0,1.0,6500.0,1,1.0,65.0,3.0,,,2167.0,1.0,,,,,65.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.65
1,ThekaCoffee,27,86,20-Dec-21,4-Feb-22,25-Jan-22,Investing In The Future Of India,Rannvijay Singh,Food And Beverage,Coffee Products,https://thekacoffee.com/,2018.0,1,1.0,,,0.0,,Gandhinagar,Gujarat,180.0,4.0,,,,,12.0,,,,50.0,10.0,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,WattTechnovations,27,87,20-Dec-21,4-Feb-22,25-Jan-22,Investing In The Future Of India,Rannvijay Singh,Medical/Health,Ventilated PPE Kits,https://www.watttechnovations.com/,2020.0,1,1.0,,,0.0,,Pune,Maharashtra,,,,,,,,,,,0.00101,2.0,0.0,1,1.0,0.00101,4.0,,,0.0,4.0,,,,,0.0002525,1.0,,,,,0.0002525,1.0,,,,,0.0002525,1.0,,,,,,,,0.0002525,1.0,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.0
1,AlisteTechnologies,27,88,20-Dec-21,4-Feb-22,25-Jan-22,Investing In The Future Of India,Rannvijay Singh,Technology/Software,Automation Solutions,https://www.alistetechnologies.com/,2020.0,6,6.0,,,0.0,,Noida,Uttar Pradesh,63.0,7.5,,40.0,,,,,,,60.0,5.0,1200.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,InsuranceSamadhan,27,89,20-Dec-21,4-Feb-22,25-Jan-22,Investing In The Future Of India,Rannvijay Singh,Business Services,Insurance Solutions,https://www.insurancesamadhan.com/,2016.0,3,2.0,1.0,,0.0,,Noida,Uttar Pradesh,104.0,22.0,,,,,,,,,100.0,1.0,10000.0,1,1.0,100.0,4.0,,,2500.0,1.0,,,,,,,,,,,,,,,,,100.0,4.0,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,1.0
1,HumpyA2,28,90,20-Dec-21,4-Feb-22,26-Jan-22,Meeting The New India Minds,Rannvijay Singh,Food And Beverage,Organic Milk A2 Products,https://humpyfarms.com/,2017.0,3,2.0,1.0,,0.0,,Pune,Maharashtra,208.0,,44.0,,,,,,,,75.0,4.0,1875.0,1,1.0,100.0,15.0,,,667.0,3.0,,,,,,,,33.33,5.0,,,,,,,,33.33,5.0,,,,,,,,33.33,5.0,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,1.0
1,KunafaWorld,28,91,20-Dec-21,4-Feb-22,26-Jan-22,Meeting The New India Minds,Rannvijay Singh,Food And Beverage,Kunafa food products,https://www.kunafaworld.com/,2018.0,2,1.0,1.0,,1.0,,Mangalore,Karnataka,200.0,30.0,,30.0,,,,,,,90.0,5.0,1800.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,GoldSafeSolutions,28,92,20-Dec-21,4-Feb-22,26-Jan-22,Meeting The New India Minds,Rannvijay Singh,Manufacturing,Anti-Suicidal Fan Rod,https://www.goldlife.co.in/,2017.0,2,2.0,,,0.0,,Mumbai,Maharashtra,60.0,,25.0,,,,,,,,50.0,5.0,1000.0,1,1.0,50.0,30.0,,,167.0,3.0,,,,,,,,16.66,10.0,,,,,,,,16.66,10.0,,,,,,,,16.66,10.0,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.5
1,WakaoFoods,29,93,20-Dec-21,4-Feb-22,27-Jan-22,Businesses Of Tomorrow,Rannvijay Singh,Food And Beverage,Jackfruit Products,https://wakaofoods.com/,2021.0,1,1.0,,,0.0,,Goa,Goa,72.0,6.0,,,,,,,,,75.0,5.0,1500.0,1,1.0,75.0,21.0,,,357.0,3.0,,,,,25.0,7.0,,25.0,7.0,,,,,,,,,,,,,,,,,25.0,7.0,,Ghazal Alagh,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,Deal,1,0.75
1,PDDFalcon,29,94,20-Dec-21,4-Feb-22,27-Jan-22,Businesses Of Tomorrow,Rannvijay Singh,Manufacturing,Stainless Steel Items,https://falconproducts.co.in/,2018.0,2,1.0,1.0,,1.0,,Gandhinagar,Gujarat,242.0,,30.0,,,,300.0,,,,75.0,3.0,2500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,PlayBoxTV,29,95,20-Dec-21,4-Feb-22,27-Jan-22,Businesses Of Tomorrow,Rannvijay Singh,Business Services,Streaming Platform,https://playboxtv.in/,2017.0,2,2.0,,,0.0,,Mumbai,Maharashtra,1020.0,87.0,,,,,,,,,100.0,3.5,2857.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1.0,1.0,1.0,,1.0,,,1.0,No Deal,0,
1,Sippline,30,96,20-Dec-21,4-Feb-22,28-Jan-22,Sharks Ki Expertise,Rannvijay Singh,Manufacturing,Portable Glass Attachment Drinking Shields,https://www.sippline.com/,2019.0,1,1.0,,,0.0,,Pune,Maharashtra,,,,,,,,,,,75.0,15.0,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
1,KabaddiAdda,30,97,20-Dec-21,4-Feb-22,28-Jan-22,Sharks Ki Expertise,Rannvijay Singh,Fitness/Sports/Outdoors,All-Kabaddi App,https://www.kabaddiadda.com/,2019.0,2,2.0,,,0.0,,Bangalore,Karnataka,250.0,,80.0,30.0,,,,,,,80.0,1.0,8000.0,1,1.0,80.0,6.0,,,1333.0,2.0,,,,,40.0,3.0,,40.0,3.0,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,Deal,1,0.8
1,ShadesofSpring,30,98,20-Dec-21,4-Feb-22,28-Jan-22,Sharks Ki Expertise,Rannvijay Singh,Business Services,Flowers,https://shadesofspring.in/,2019.0,2,1.0,1.0,,1.0,,Bangalore,Karnataka,900.0,,30.0,,,,,,,,300.0,1.0,30000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1.0,1.0,1.0,1.0,,,,1.0,No Deal,0,
